2023-06-30T08:36:01+00:00,-18.60
2023-06-30T08:37:01+00:00,-18.71
2023-06-30T08:38:01+00:00,-18.59
2023-06-30T08:39:01+00:00,-18.76
2023-06-30T08:40:01+00:00,-18.77
2023-06-30T08:41:01+00:00,-18.81
2023-06-30T08:42:01+00:00,-18.85
2023-06-30T08:43:01+00:00,-18.77
2023-06-30T08:44:01+00:00,-18.58
2023-06-30T08:45:01+00:00,-18.73
2023-06-30T08:46:01+00:00,-18.58
2023-06-30T08:47:01+00:00,-18.76
2023-06-30T08:48:01+00:00,-18.67
2023-06-30T08:49:01+00:00,-18.86
2023-06-30T08:50:01+00:00,-18.66
2023-06-30T08:51:01+00:00,-18.69
2023-06-30T08:52:01+00:00,-18.73
2023-06-30T08:53:01+00:00,-19.65
2023-06-30T08:54:01+00:00,-19.63
2023-06-30T08:55:01+00:00,-19.69
2023-06-30T08:56:01+00:00,-19.59
2023-06-30T08:57:01+00:00,-19.74
2023-06-30T08:58:01+00:00,-18.60
2023-06-30T08:59:01+00:00,-18.79
2023-06-30T09:00:01+00:00,-18.68
2023-06-30T09:01:01+00:00,-18.82
2023-06-30T09:02:01+00:00,-18.74
2023-06-30T09:03:01+00:00,-18.63
2023-06-30T09:04:01+00:00,-18.56
2023-06-30T09:05:01+00:00,-18.68
2023-06-30T09:06:01+00:00,-18.58
2023-06-30T09:07:01+00:00,-18.59
2023-06-30T09:08:01+00:00,-18.51
2023-06-30T09:09:01+00:00,-18.55
2023-06-30T09:10:01+00:00,-18.60
2023-06-30T09:11:01+00:00,-18.75
2023-06-30T09:12:01+00:00,-18.75
2023-06-30T09:13:01+00:00,-18.81
2023-06-30T09:14:01+00:00,-18.78
2023-06-30T09:15:01+00:00,-18.78
2023-06-30T09:16:01+00:00,-18.78
2023-06-30T09:17:01+00:00,-18.88
2023-06-30T09:18:01+00:00,-18.74
2023-06-30T09:19:01+00:00,-19.00
2023-06-30T09:20:01+00:00,-18.86
2023-06-30T09:21:01+00:00,-18.83
2023-06-30T09:22:01+00:00,-18.79
2023-06-30T09:23:01+00:00,-18.77
2023-06-30T09:24:01+00:00,-18.91
2023-06-30T09:25:01+00:00,-18.90
2023-06-30T09:26:01+00:00,-18.87
2023-06-30T09:27:01+00:00,-18.88
2023-06-30T09:28:01+00:00,-19.93
2023-06-30T09:29:01+00:00,-19.90
2023-06-30T09:30:01+00:00,-19.93
2023-06-30T09:31:01+00:00,-19.91
2023-06-30T09:32:01+00:00,-19.93
2023-06-30T09:33:01+00:00,-19.85
2023-06-30T09:34:01+00:00,-18.91
2023-06-30T09:35:01+00:00,-18.89
2023-06-30T09:36:01+00:00,-18.90
2023-06-30T09:37:01+00:00,-18.86
2023-06-30T09:38:01+00:00,-18.82
2023-06-30T09:39:01+00:00,-18.67
2023-06-30T09:40:01+00:00,-18.79
2023-06-30T09:41:01+00:00,-19.74
2023-06-30T09:42:01+00:00,-19.73
2023-06-30T09:43:01+00:00,-19.76
2023-06-30T09:44:01+00:00,-19.72
2023-06-30T09:45:01+00:00,-19.65
2023-06-30T09:46:01+00:00,-19.77
2023-06-30T09:47:01+00:00,-18.71
2023-06-30T09:48:01+00:00,-18.73
2023-06-30T09:49:01+00:00,-18.69
2023-06-30T09:50:01+00:00,-18.71
2023-06-30T09:51:01+00:00,-18.65
2023-06-30T09:52:01+00:00,-18.54
2023-06-30T09:53:01+00:00,-18.60
2023-06-30T09:54:01+00:00,-19.58
2023-06-30T09:55:01+00:00,-19.61
2023-06-30T09:56:01+00:00,-19.53
2023-06-30T09:57:01+00:00,-19.50
2023-06-30T09:58:01+00:00,-19.49
2023-06-30T09:59:01+00:00,-19.14
2023-06-30T10:00:01+00:00,-18.64
2023-06-30T10:01:01+00:00,-18.76
2023-06-30T10:02:01+00:00,-18.71
2023-06-30T10:03:01+00:00,-18.72
2023-06-30T10:04:01+00:00,-18.78
2023-06-30T10:05:01+00:00,-18.79
2023-06-30T10:06:01+00:00,-18.40
2023-06-30T10:07:01+00:00,-18.76
2023-06-30T10:08:01+00:00,-19.73
2023-06-30T10:09:01+00:00,-19.67
2023-06-30T10:10:01+00:00,-19.61
2023-06-30T10:11:01+00:00,-19.64
2023-06-30T10:12:01+00:00,-19.57
2023-06-30T10:13:01+00:00,-18.66
2023-06-30T10:14:01+00:00,-18.74
2023-06-30T10:15:01+00:00,-18.69
2023-06-30T10:16:01+00:00,-18.69
2023-06-30T10:17:01+00:00,-18.58
2023-06-30T10:18:01+00:00,-18.62
2023-06-30T10:19:01+00:00,-18.67
2023-06-30T10:20:01+00:00,-18.78
2023-06-30T10:21:02+00:00,-18.75
2023-06-30T10:22:01+00:00,-18.71
2023-06-30T10:23:01+00:00,-18.54
2023-06-30T10:24:01+00:00,-18.70
2023-06-30T10:25:01+00:00,-18.45
2023-06-30T10:26:01+00:00,-18.18
2023-06-30T10:27:01+00:00,-18.72
2023-06-30T10:28:01+00:00,-18.49
2023-06-30T10:29:02+00:00,-19.29
2023-06-30T10:30:01+00:00,-19.62
